,title,price,commit,shop_name,href,brand,RAM,SSD,GPU,CPU,screen
246,真我realme Book 14英寸 2K全面屏英特尔Evo超能轻薄本 酷睿i5（i5-1135G7 16GB 512GB）海岛灰 笔记本电脑,4699.00,5000+,realme真我京东自营旗舰店,https://item.jd.com/100022243346.html,真我（realme）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,14英寸
247,小米笔记本Pro X 14英寸轻薄笔记本电脑（标压i7-11370H RTX3050 16+512G 2.5K 120HZ流速屏 铝合金机身）灰,7699.00,2万+,小米京东自营旗舰店,https://item.jd.com/100011616145.html,小米（MI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：RTX 3050,i7-11370H,14英寸
248,小米(MI)笔记本Pro14锐龙版 14英寸高性能标压笔记本电脑(标压R5-5600H 2.5K 16+512G 120Hz流速屏)银,4999.00,2000+,小米京东自营旗舰店,https://item.jd.com/100015793495.html,小米（MI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5600H,14英寸
249,"京品电脑
联想 (Lenovo)扬天 S14 酷睿版 14英寸轻薄笔记本电脑 (酷睿i5-1135G7 16G 512G 锐炬显卡 高色域 )",4999.00,10万+,联想商用京东自营旗舰店,https://item.jd.com/100022287892.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-1135G7,14英寸
250,攀升MaxBook P1 Pro英特尔酷睿i5 15.6英寸商务办公手提轻薄笔记本电脑（i5 8259U 8G 256G 金属机身）,2999.00,1万+,攀升京东自营官方旗舰店,https://item.jd.com/100025043822.html,攀升（IPASON）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,i5-8259U,15.6英寸
251,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 16G内存/512G固态硬盘,3899.00,2万+,iru旗舰店,https://item.jd.com/10026619772286.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 16G内存/512G固态硬盘,显卡型号：intel 集成显卡,none,15.6英寸
252,华硕a豆14 7nm锐龙高性能轻薄本 学生商务办公笔记本电脑(锐龙R5-5500U 16G 512G DC调光)银,4499.00,2000+,华硕京东自营官方旗舰店,https://item.jd.com/100026173128.html,华硕（ASUS）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5500U,14英寸
253,惠普(HP)246 G8 14英寸商务轻薄笔记本电脑(英特尔酷睿11代i5-1135G7 16G 512G 锐炬显卡office一年上门)银色,4399.00,5000+,惠普京东自营官方旗舰店,https://item.jd.com/100020878572.html,惠普（HP）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,14英寸
254,Apple MacBook Pro 14英寸 M1 Pro芯片(10核中央处理器 16核图形处理器) 16G 1T 银色 轻薄笔记本 MKGT3CH/A,18999.00,5000+,Apple产品京东自营旗舰店,https://item.jd.com/100028056856.html,Apple,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,Apple M1 Pro,14.2英寸
255,2022款攀升MaxBookP2 15.6英寸办公轻薄笔记本，金属机身180°开合四核5100限量 升级12G+256G【JD物流】,1999.00,2000+,攀升官方旗舰店,https://item.jd.com/10031479252312.html,攀升（IPASON）,内存容量：12GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,N5100,15.6英寸
256,攀升MaxBook P1 Pro英特尔酷睿i3 15.6英寸商务办公手提轻薄笔记本电脑（11代i3-1115G4 12G 512G 金属机身）,3299.00,1万+,攀升京东自营官方旗舰店,https://item.jd.com/100013552775.html,攀升（IPASON）,内存容量：12GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i3-1115G4,15.6英寸
257,惠普(HP)Elite蜻系列 13.3英寸高端超轻薄笔记本电脑(i7-1165G7 32G 1T 4K超高清触屏 360翻转)莫兰迪蓝 4G版,14999.00,100+,惠普京东自营官方旗舰店,https://item.jd.com/100024907618.html,惠普（HP）,内存容量：32GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,i7-1165G7,13.3英寸
258,联想笔记本ThinkPad T14 酷睿版 酷睿i7(01CD)14英寸高性能轻薄本商务办公(i7-10510U 16G 1T 独显),11499.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100007278665.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：MX330,i7-10510U,14英寸
259,联想ThinkPad X13 2021(6ECD)Evo平台 13.3英寸轻薄笔记本电脑(i5-1135G7 16G 512G 2.5K)4G版,8799.00,1万+,ThinkPad京东自营旗舰店,https://item.jd.com/100011127071.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,13.3英寸
260,联想笔记本电脑ThinkPad X1 Nano Evo平台 13英寸 11代酷睿i7 16G 512G 高色域 /16:10微边框2K,9969.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100009641633.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i7-1160G7,13英寸
261,微星(msi)创造者Z16 16英寸游戏本轻薄设计师笔记本电脑（i7-11800H RTX3060 16GB 1TB 2K 120Hz ）触控屏,15099.00,200+,微星游戏本京东自营官方旗舰店,https://item.jd.com/100026166126.html,微星（MSI）,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：RTX 3060,i7-11800H,16英寸
262,"京品电脑
戴尔DELL灵越14-5410 14英寸2合1触控翻转窄边框K12笔记本电脑11代i3-1125G4 8G 256G 集成显卡 银",3999.00,5000+,戴尔京东自营官方旗舰店,https://item.jd.com/100020483262.html,戴尔（DELL）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,i3-1125G4,14英寸
263,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 十代四核英特尔J4115 16G内存/512G固态硬盘,3099.00,2万+,iru旗舰店,https://item.jd.com/10026619772350.html,iru,内存容量：16GB,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 十代四核英特尔J4115 16G内存/512G固态硬盘,显卡型号：intel 集成显卡,J4125,15.6英寸
264,微软Surface Laptop 4 AMD锐龙R5定制版 6核12线程 8G+128G 13.5英寸2.2K高色域触屏 亮铂金 金属轻薄本,5158.00,5000+,微软京东自营官方旗舰店,https://item.jd.com/100020570268.html,微软（Microsoft）,内存容量：8GB,固态硬盘（SSD）：128GB,显卡型号：集成显卡,R5-4680U,13.5英寸
265,联想YOGA Pro14c英特尔Evo平台14英寸全面屏超轻薄可翻转笔记本电脑(i7-1195G7 16G 1TB 4K触控屏)慧眼识金,12299.00,2万+,联想京东自营旗舰店,https://item.jd.com/100015514673.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,i7-1195G7,14英寸
266,联想 (Lenovo)扬天 S14 酷睿版 14英寸轻薄笔记本电脑 (酷睿i5-1135G7 16G 512G 锐炬显卡),4999.00,10万+,联想商用京东自营旗舰店,https://item.jd.com/100015098179.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-1135G7,14英寸
267,小米笔记本Pro15增强版15.6英寸轻薄笔记本电脑(标压i5-11320H MX450 16+512G 3.5K全面屏OLED 铝合金机身)银,6999.00,2万+,小米京东自营旗舰店,https://item.jd.com/100025373986.html,小米（MI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：MX450,i5-11320H,15.6英寸
268,【教育优惠】Apple MacBook Air 13.3 8核M1芯片(8核图形处理器) 8G 512G SSD 深空灰 笔记本电脑 MGN73CH/A,8999.00,2万+,Apple产品京东自营旗舰店,https://item.jd.com/100016751674.html,Apple,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,Apple M1,13.3英寸
269,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6500U+MX130独显 16G内存/512G固态硬盘,4499.00,2万+,iru旗舰店,https://item.jd.com/10026619772275.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6500U+MX130独显 16G内存/512G固态硬盘,显卡型号：MX130,none,15.6英寸
270,机械革命（MECHREVO）S5 14英寸 2.5K（i5-11320H 16G 512G 雷电4）轻薄笔记本电脑,4499.00,1万+,机械革命京东自营官方旗舰店,https://item.jd.com/100015377971.html,机械革命（MECHREVO）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-11320H,14英寸
271,联想ThinkPad X1 Fold 酷睿i5 13.3英寸折叠屏触控笔记本（i5-L16G7 8G 512G 触控笔 5G版）13CD,14969.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100016116434.html,ThinkPad,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-L16G7,13.3英寸
272,戴尔DELL灵越14Pro-5418 14英寸高色域防蓝光轻薄商务笔记本电脑(标压i7-11390H 16G 512G MX450 100%sRGB)绿,7499.00,10万+,戴尔京东自营官方旗舰店,https://item.jd.com/100013495991.html,戴尔（DELL）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：MX450,i7-11390H,14英寸
273,"京品电脑
华为笔记本电脑MateBook X Pro 2022 14.2英寸11代酷睿i7 16G 1TB锐炬显卡/3.1K触控全面屏/超级终端 翡冷翠",12499.00,1000+,华为京东自营官方旗舰店,https://item.jd.com/100016962159.html,华为（HUAWEI）,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,i7-1195G7,14.2英寸
274,微软Surface Laptop Go i5 8G+128G 砂岩金 笔记本电脑 12.4英寸3:2高色域全面屏触屏 金属商务办公轻薄本,4548.00,1万+,微软京东自营官方旗舰店,https://item.jd.com/100009070567.html,微软（Microsoft）,内存容量：8GB,固态硬盘（SSD）：128GB,显卡型号：intel 集成显卡,i5-1035G1,其他
275,2022款攀升MaxBookP2 15.6英寸办公轻薄笔记本，金属机身180°开合四核5100限量 Intel 四核处理器12G+512G【JD物流】,2488.00,2000+,攀升官方旗舰店,https://item.jd.com/10039593640826.html,攀升（IPASON）,内存容量：12GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,N5100,15.6英寸
276,【教育优惠】Apple MacBook Air 13.3 8核M1芯片(8核图形处理器) 8G 512G SSD 银色 笔记本电脑 MGNA3CH/A,8999.00,2万+,Apple产品京东自营旗舰店,https://item.jd.com/100016751684.html,Apple,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,Apple M1,13.3英寸
277,联想ThinkPad X13 锐龙版（00CD）13.3英寸高性能轻薄笔记本电脑（锐龙5 PRO 5650U 16G 512G）,6499.00,1万+,ThinkPad京东自营旗舰店,https://item.jd.com/100026794696.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-PRO 5650U,13.3英寸
278,海尔（Haier）逸14-15SH 14英寸窄边框全面屏商务办公便携轻薄笔记本电脑（Intel 5205U 8G 512G SSD Win10）,2499.00,1万+,海尔电脑京东自营旗舰店,https://item.jd.com/100025467254.html,海尔（Haier）,内存容量：8GB,特性：PCI-E高速固态硬盘,显卡型号：intel 集成显卡,5205U,14英寸
279,【教育优惠】Apple MacBook Pro 13.3 新款八核M1芯片 8G 256G SSD 银色 笔记本电脑 轻薄本 MYDA2CH/A,9199.00,2000+,Apple产品京东自营旗舰店,https://item.jd.com/100009554945.html,Apple,内存容量：8G,固态硬盘（SSD）：256GB,none,其他,13.3英寸
280,宏碁(Acer)墨舞EX215 英特尔酷睿i7 15.6英寸轻薄笔记本(i7-1165G7锐炬显卡 16G 512GSSD 全高清抗蓝光屏),4599.00,2000+,宏碁商用京东自营旗舰店,https://item.jd.com/100012519325.html,宏碁（acer）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i7-1165G7,15.6英寸
281,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 8G内存/256G固态硬盘,3499.00,2万+,iru旗舰店,https://item.jd.com/10026619772277.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 8G内存/256G固态硬盘,显卡型号：intel 集成显卡,none,15.6英寸
282,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 16G内存/512G固态硬盘,3399.00,2万+,iru旗舰店,https://item.jd.com/10026619772339.html,iru,内存容量：16GB,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 16G内存/512G固态硬盘,显卡型号：intel 集成显卡,5205U,15.6英寸
283,"京品电脑
联想笔记本电脑ThinkPad X1 Titanium Evo平台 13.5英寸 11代酷睿i5 16G 512G /3:2翻转触控超高清屏",12999.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100020822556.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1130G7,13.5英寸
284,联想笔记本电脑ThinkPad T14(0ECD) 14英寸高性能轻薄商务(i5-1135G7 16G 512G 300尼特 锐炬Xe),8499.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100028177960.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,14英寸
285,"京品电脑
华硕无畏Pro15 酷睿版 OLED屏轻薄高性能办公笔记本电脑(标压i5-11300H 16G 512 100%DCI-P3高色域 600nit)银",5499.00,5000+,华硕京东自营官方旗舰店,https://item.jd.com/100014253579.html,华硕（ASUS）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-11300H,15.6英寸
286,华硕a豆14 航天版 7nm八核高性能轻薄本 学生商务办公笔记本电脑(8核R7-5700U 16G 512G 高色域 套装),4999.00,2000+,华硕京东自营官方旗舰店,https://item.jd.com/100026173146.html,华硕（ASUS）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5700U,14英寸
287,机械师创物者-Young15轻薄本商务办公游戏本15.6英寸笔记本电脑全面屏180°开合（ I3-10110U 16G 512G）,3289.00,2000+,机械师京东自营旗舰店,https://item.jd.com/100019498814.html,机械师（MACHENIKE）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i3-10110U,15.6英寸
288,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔11代7505 16G内存/512G固态硬盘,3599.00,2万+,iru旗舰店,https://item.jd.com/10026657647135.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔11代7505 16G内存/512G固态硬盘,显卡型号：intel 集成显卡,none,15.6英寸
289,联想笔记本ThinkPad P15v(01CD) 15.6英寸高性能本设计师工作站(i5-10300H 16G 512G P620 4G独显),8199.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100008090201.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：P620,i5-10300H,15.6英寸
290,联想笔记本ThinkPad T14(0JCD)AMD锐龙Pro 14英寸高性能轻薄本商务办公(8核 R7 PRO-4750U 16G 512G 指纹),6599.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100028241986.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-4750U,14英寸
291,宏碁(Acer)墨舞EX215 英特尔酷睿i3 15.6英寸轻薄大屏笔记本(i3-1115G4 8G 256GSSD 全高清防蓝光屏 Win11),2998.00,2000+,宏碁商用京东自营旗舰店,https://item.jd.com/100017166493.html,宏碁（acer）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：intel 集成显卡,i3-1115G4,15.6英寸
292,联想YOGA Pro14s英特尔Evo平台14英寸全面屏超轻薄笔记本电脑(i7-1195G7 16G 1TB 3D弧面触控屏)黑色皮革,13299.00,2万+,联想京东自营旗舰店,https://item.jd.com/100028416544.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,i7-1195G7,14英寸
293,小米pro15 3.5k OLED 锐龙版 超轻薄全面屏(6核R5-5600H 16G 512G )笔记本电脑 灰,5898.00,2000+,小米京东自营旗舰店,https://item.jd.com/100021965484.html,小米（MI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5600H,15.6英寸
294,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 十代四核英特尔J4115 8G内存/128G固态硬盘,1999.00,2万+,iru旗舰店,https://item.jd.com/10026745152589.html,iru,内存容量：8GB,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 十代四核英特尔J4115 8G内存/128G固态硬盘,显卡型号：intel 集成显卡,J4125,15.6英寸
295,微软Surface Laptop 4 轻薄笔记本电脑 AMD锐龙R5定制版 6核12线程 8G+256G 13.5英寸2.2K高色域触屏 亮铂金,6558.00,5000+,微软京东自营官方旗舰店,https://item.jd.com/100020570266.html,微软（Microsoft）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,R5-4680U,13.5英寸
296,小米pro15 3.5kOLED 锐龙版 超轻薄全面屏(8核R7-5800H 16G 512G )灰 学生设计笔记本红米 xiaomi,6298.00,2000+,小米京东自营旗舰店,https://item.jd.com/100021965502.html,小米（MI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5800H,15.6英寸
297,微软Surface Laptop Go i5 8G+256G 亮铂金 笔记本电脑 12.4英寸3:2高色域全面屏触屏 金属商务办公轻薄本,5678.00,1万+,微软京东自营官方旗舰店,https://item.jd.com/100016024138.html,微软（Microsoft）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：intel 集成显卡,i5-1035G1,其他
298,惠普(HP)星14 14英寸轻薄窄边框笔记本电脑(i7-1195G7 16G 512GSSD MX450 2G FHD IPS 72% NTSC)月光银,7099.00,2万+,惠普京东自营官方旗舰店,https://item.jd.com/100016868815.html,惠普（HP）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：MX450,i7-1195G7,14英寸
299,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 8G内存/512G固态硬盘,3099.00,2万+,iru旗舰店,https://item.jd.com/61362161692.html,iru,内存容量：8GB,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 8G内存/512G固态硬盘,显卡型号：intel 集成显卡,5205U,15.6英寸
